Type,Die,Move Name,Power,STAB,Effect 1,Effect 2,Effect 3,STAB?,Move,File Name,Move:color,Japanese,Move - Japanese,French,Move - French,German,Move - German,Italian,Move - Italian,Spanish,Move - Spanish,Korean,Move - Korean,Chinese,Move - Chinese
{Normal},,Howl,0,0,{W Adv 1},,,False,{Normal}Howl{0}{W Adv 1},Howl,efefef,とおぼえ,{Normal}とおぼえ{0}{W Adv 1},Grondement,{Normal}Grondement{0}{W Adv 1},Jauler,{Normal}Jauler{0}{W Adv 1},Gridodilotta,{Normal}Gridodilotta{0}{W Adv 1},Aullido,{Normal}Aullido{0}{W Adv 1},멀리짖음,{Normal}멀리짖음{0}{W Adv 1},長嚎 / 长嚎,{Normal}長嚎 / 长嚎{0}{W Adv 1}
{Normal},,Laser Focus,0*,0*,,,,#VALUE!,{Normal}Laser Focus{0*},Laser Focus,efefef,とぎすます,{Normal}とぎすます{0*},Affilage,{Normal}Affilage{0*},Konzentration,{Normal}Konzentration{0*},Concentrazione,{Normal}Concentrazione{0*},Aguzar,{Normal}Aguzar{0*},예민해지기,{Normal}예민해지기{0*},磨礪 / 磨砺,{Normal}磨礪 / 磨砺{0*}
{Normal},,Leer,0,0,{W Adv 1},,,False,{Normal}Leer{0}{W Adv 1},Leer,efefef,にらみつける,{Normal}にらみつける{0}{W Adv 1},Groz'Yeux,{Normal}Groz'Yeux{0}{W Adv 1},Silberblick,{Normal}Silberblick{0}{W Adv 1},Fulmisguardo,{Normal}Fulmisguardo{0}{W Adv 1},Malicioso,{Normal}Malicioso{0}{W Adv 1},째려보기,{Normal}째려보기{0}{W Adv 1},瞪眼,{Normal}瞪眼{0}{W Adv 1}
{Normal},,Lock-On,0,0,{W Adv 1},,,False,{Normal}Lock-On{0}{W Adv 1},Lock-On,efefef,ロックオン,{Normal}ロックオン{0}{W Adv 1},Verrouillage,{Normal}Verrouillage{0}{W Adv 1},Zielschuss,{Normal}Zielschuss{0}{W Adv 1},Localizza,{Normal}Localizza{0}{W Adv 1},Fijar Blanco,{Normal}Fijar Blanco{0}{W Adv 1},록온,{Normal}록온{0}{W Adv 1},鎖定 / 锁定,{Normal}鎖定 / 锁定{0}{W Adv 1}
{Normal},,Lovely Kiss,0,0,{B Sleep 3},,,False,{Normal}Lovely Kiss{0}{B Sleep 3},Lovely Kiss,efefef,あくまのキッス,{Normal}あくまのキッス{0}{B Sleep 3},Grobisou,{Normal}Grobisou{0}{B Sleep 3},Todeskuss,{Normal}Todeskuss{0}{B Sleep 3},Demonbacio,{Normal}Demonbacio{0}{B Sleep 3},Beso Amoroso,{Normal}Beso Amoroso{0}{B Sleep 3},악마의키스,{Normal}악마의키스{0}{B Sleep 3},惡魔之吻,{Normal}惡魔之吻{0}{B Sleep 3}
{Normal},,Lucky Chant,0*,0*,,,,#VALUE!,{Normal}Lucky Chant{0*},Lucky Chant,efefef,おまじない,{Normal}おまじない{0*},Air Veinard,{Normal}Air Veinard{0*},Beschwörung,{Normal}Beschwörung{0*},Fortuncanto,{Normal}Fortuncanto{0*},Conjuro,{Normal}Conjuro{0*},주술,{Normal}주술{0*},幸運咒語 / 幸运咒语,{Normal}幸運咒語 / 幸运咒语{0*}
{Normal},,Me First,0,0,{W Reversal},{W Adv 1},,False,{Normal}Me First{0}{W Reversal}{W Adv 1},Me First,efefef,さきどり,{Normal}さきどり{0}{W Reversal}{W Adv 1},Moi d'Abord,{Normal}Moi d'Abord{0}{W Reversal}{W Adv 1},Egotrip,{Normal}Egotrip{0}{W Reversal}{W Adv 1},Precedenza,{Normal}Precedenza{0}{W Reversal}{W Adv 1},Yo Primero,{Normal}Yo Primero{0}{W Reversal}{W Adv 1},선취,{Normal}선취{0}{W Reversal}{W Adv 1},搶先一步 / 抢先一步,{Normal}搶先一步 / 抢先一步{0}{W Reversal}{W Adv 1}
{Normal},,Mean Look,0,0,{B Lock},,,False,{Normal}Mean Look{0}{B Lock},Mean Look,efefef,くろいまなざし,{Normal}くろいまなざし{0}{B Lock},Regard Noir,{Normal}Regard Noir{0}{B Lock},Horrorblick,{Normal}Horrorblick{0}{B Lock},Malosguardo,{Normal}Malosguardo{0}{B Lock},Mal de Ojo,{Normal}Mal de Ojo{0}{B Lock},검은눈빛,{Normal}검은눈빛{0}{B Lock},黑色目光,{Normal}黑色目光{0}{B Lock}
{Normal},,Metronome,*,*,,,,#VALUE!,{Normal}Metronome{*}{Blue},Metronome (Blue),efefef,ゆびをふる,{Normal}ゆびをふる{*}{Blue},Métronome,{Normal}Métronome{*}{Blue},Metronom,{Normal}Metronom{*}{Blue},Metronomo,{Normal}Metronomo{*}{Blue},Metrónomo,{Normal}Metrónomo{*}{Blue},손가락흔들기,{Normal}손가락흔들기{*}{Blue},揮指 / 挥指,{Normal}揮指 / 挥指{*}{Blue}
{Normal},,Metronome,*,*,,,,#VALUE!,{Normal}Metronome{*},Metronome,efefef,ゆびをふる,{Normal}ゆびをふる{*},Métronome,{Normal}Métronome{*},Metronom,{Normal}Metronom{*},Metronomo,{Normal}Metronomo{*},Metrónomo,{Normal}Metrónomo{*},손가락흔들기,{Normal}손가락흔들기{*},揮指 / 挥指,{Normal}揮指 / 挥指{*}
{Normal},,Milk Drink,0,0,{W Life},,,False,{Normal}Milk Drink{0}{W Life},Milk Drink,efefef,ミルクのみ,{Normal}ミルクのみ{0}{W Life},Lait à Boire,{Normal}Lait à Boire{0}{W Life},Milchgetränk,{Normal}Milchgetränk{0}{W Life},Buonlatte,{Normal}Buonlatte{0}{W Life},Batido,{Normal}Batido{0}{W Life},우유마시기,{Normal}우유마시기{0}{W Life},喝牛奶,{Normal}喝牛奶{0}{W Life}
{Normal},,Mimic,*,*,,,,#VALUE!,{Normal}Mimic{*},Mimic,efefef,ものまね,{Normal}ものまね{*},Copie,{Normal}Copie{*},Mimikry,{Normal}Mimikry{*},Mimica,{Normal}Mimica{*},Mimético,{Normal}Mimético{*},흉내내기,{Normal}흉내내기{*},模仿,{Normal}模仿{*}
{Normal},,Mind Reader,0,0,{W Adv 1},,,False,{Normal}Mind Reader{0}{W Adv 1},Mind Reader,efefef,こころのめ,{Normal}こころのめ{0}{W Adv 1},Lire-Esprit,{Normal}Lire-Esprit{0}{W Adv 1},Willensleser,{Normal}Willensleser{0}{W Adv 1},Leggimente,{Normal}Leggimente{0}{W Adv 1},Telépata,{Normal}Telépata{0}{W Adv 1},마음의눈,{Normal}마음의눈{0}{W Adv 1},心之眼,{Normal}心之眼{0}{W Adv 1}
{Normal},,Minimize,0,0,{W DoubAdv 1},,,False,{Normal}Minimize{0}{W DoubAdv 1},Minimize,efefef,ちいさくなる,{Normal}ちいさくなる{0}{W DoubAdv 1},Lilliput,{Normal}Lilliput{0}{W DoubAdv 1},Komprimator,{Normal}Komprimator{0}{W DoubAdv 1},Minimizzato,{Normal}Minimizzato{0}{W DoubAdv 1},Reducción,{Normal}Reducción{0}{W DoubAdv 1},작아지기,{Normal}작아지기{0}{W DoubAdv 1},變小 / 变小,{Normal}變小 / 变小{0}{W DoubAdv 1}
{Normal},,Morning Sun,0,0,{W Life},,,False,{Normal}Morning Sun{0}{W Life},Morning Sun,efefef,あさのひざし,{Normal}あさのひざし{0}{W Life},Aurore,{Normal}Aurore{0}{W Life},Morgengrauen,{Normal}Morgengrauen{0}{W Life},Mattindoro,{Normal}Mattindoro{0}{W Life},Sol Matinal,{Normal}Sol Matinal{0}{W Life},아침햇살,{Normal}아침햇살{0}{W Life},晨光,{Normal}晨光{0}{W Life}
{Normal},,Nature Power,*,*,,,,#VALUE!,{Normal}Nature Power{*},Nature Power,efefef,しぜんのちから,{Normal}しぜんのちから{*},Force Nature,{Normal}Force Nature{*},Natur-Kraft,{Normal}Natur-Kraft{*},Naturforza,{Normal}Naturforza{*},Adaptación,{Normal}Adaptación{*},자연의힘,{Normal}자연의힘{*},自然之力,{Normal}自然之力{*}
{Normal},,Noble Roar,0,0,{B DoubDis 1},,,False,{Normal}Noble Roar{0}{B DoubDis 1},Noble Roar,efefef,おたけび,{Normal}おたけび{0}{B DoubDis 1},Râle Mâle,{Normal}Râle Mâle{0}{B DoubDis 1},Kampfgebrüll,{Normal}Kampfgebrüll{0}{B DoubDis 1},Urlo,{Normal}Urlo{0}{B DoubDis 1},Rugido de Guerra,{Normal}Rugido de Guerra{0}{B DoubDis 1},부르짖기,{Normal}부르짖기{0}{B DoubDis 1},戰吼 / 战吼,{Normal}戰吼 / 战吼{0}{B DoubDis 1}
{Normal},,Odor Sleuth,0*,0*,,,,#VALUE!,{Normal}Odor Sleuth{0*},Odor Sleuth,efefef,かぎわける,{Normal}かぎわける{0*},Flair,{Normal}Flair{0*},Schnüffler,{Normal}Schnüffler{0*},Segugio,{Normal}Segugio{0*},Rastreo,{Normal}Rastreo{0*},냄새구별,{Normal}냄새구별{0*},氣味偵測 / 气味侦测,{Normal}氣味偵測 / 气味侦测{0*}
{Normal},,Pain Split,0,0,{W Reversal},,,False,{Normal}Pain Split{0}{W Reversal},Pain Split,efefef,いたみわけ,{Normal}いたみわけ{0}{W Reversal},Balance,{Normal}Balance{0}{W Reversal},Leidteiler,{Normal}Leidteiler{0}{W Reversal},Malcomune,{Normal}Malcomune{0}{W Reversal},Divide Dolor,{Normal}Divide Dolor{0}{W Reversal},아픔나누기,{Normal}아픔나누기{0}{W Reversal},分擔痛楚 / 分担痛楚,{Normal}分擔痛楚 / 分担痛楚{0}{W Reversal}
{Normal},,Perish Song,0*,0*,{B Curse},,,#VALUE!,{Normal}Perish Song{0*}{B Curse},Perish Song,efefef,ほろびのうた,{Normal}ほろびのうた{0*}{B Curse},Requiem,{Normal}Requiem{0*}{B Curse},Abgesang,{Normal}Abgesang{0*}{B Curse},Ultimocanto,{Normal}Ultimocanto{0*}{B Curse},Canto Mortal,{Normal}Canto Mortal{0*}{B Curse},멸망의노래,{Normal}멸망의노래{0*}{B Curse},滅亡之歌 / 灭亡之歌,{Normal}滅亡之歌 / 灭亡之歌{0*}{B Curse}
{Normal},,Play Nice,0,0,{B Dis 1},,,False,{Normal}Play Nice{0}{B Dis 1},Play Nice,efefef,なかよくする,{Normal}なかよくする{0}{B Dis 1},Camaraderie,{Normal}Camaraderie{0}{B Dis 1},Kameradschaft,{Normal}Kameradschaft{0}{B Dis 1},Simpatia,{Normal}Simpatia{0}{B Dis 1},Camaradería,{Normal}Camaradería{0}{B Dis 1},친해지기,{Normal}친해지기{0}{B Dis 1},和睦相處 / 和睦相处,{Normal}和睦相處 / 和睦相处{0}{B Dis 1}
{Normal},{d4 3},Present,2,2,{W Add 6},,,False,{d4 3}{Normal}Present{2}{W Add 6},Present,efefef,プレゼント,{d4 3}{Normal}プレゼント{2}{W Add 6},Cadeau,{d4 3}{Normal}Cadeau{2}{W Add 6},Geschenk,{d4 3}{Normal}Geschenk{2}{W Add 6},Regalino,{d4 3}{Normal}Regalino{2}{W Add 6},Presente,{d4 3}{Normal}Presente{2}{W Add 6},프레젠트,{d4 3}{Normal}프레젠트{2}{W Add 6},禮物 / 礼物,{d4 3}{Normal}禮物 / 礼物{2}{W Add 6}
{Normal},,Protect,0,0,{W Prot 1},,,False,{Normal}Protect{0}{W Prot 1},Protect,efefef,まもる,{Normal}まもる{0}{W Prot 1},Abri,{Normal}Abri{0}{W Prot 1},Schutzschild,{Normal}Schutzschild{0}{W Prot 1},Protezione,{Normal}Protezione{0}{W Prot 1},Protección,{Normal}Protección{0}{W Prot 1},방어,{Normal}방어{0}{W Prot 1},守住,{Normal}守住{0}{W Prot 1}
{Normal},,Psych Up,0*,0*,,,,#VALUE!,{Normal}Psych Up{0*},Psych Up,efefef,じこあんじ,{Normal}じこあんじ{0*},Boost,{Normal}Boost{0*},Psycho-Plus,{Normal}Psycho-Plus{0*},Psicamisù,{Normal}Psicamisù{0*},Autosugestión,{Normal}Autosugestión{0*},자기암시,{Normal}자기암시{0*},自我暗示,{Normal}自我暗示{0*}
{Normal},,Recover,0,0,{W Life},,,False,{Normal}Recover{0}{W Life},Recover,efefef,じこさいせい,{Normal}じこさいせい{0}{W Life},Soin,{Normal}Soin{0}{W Life},Genesung,{Normal}Genesung{0}{W Life},Ripresa,{Normal}Ripresa{0}{W Life},Recuperación,{Normal}Recuperación{0}{W Life},HP회복,{Normal}HP회복{0}{W Life},自我再生,{Normal}自我再生{0}{W Life}
{Normal},,Reflect Type,0*,0*,,,,#VALUE!,{Normal}Reflect Type{0*},Reflect Type,efefef,ミラータイプ,{Normal}ミラータイプ{0*},Copie-Type,{Normal}Copie-Type{0*},Typenspiegel,{Normal}Typenspiegel{0*},Riflettipo,{Normal}Riflettipo{0*},Clonatipo,{Normal}Clonatipo{0*},미러타입,{Normal}미러타입{0*},鏡面屬性 / 镜面属性,{Normal}鏡面屬性 / 镜面属性{0*}
{Normal},,Refresh,0*,0*,,,,#VALUE!,{Normal}Refresh{0*},Refresh,efefef,リフレッシュ,{Normal}リフレッシュ{0*},Régénération,{Normal}Régénération{0*},Heilung,{Normal}Heilung{0*},Rinfrescata,{Normal}Rinfrescata{0*},Alivio,{Normal}Alivio{0*},리프레쉬,{Normal}리프레쉬{0*},煥然一新 / 焕然一新,{Normal}煥然一新 / 焕然一新{0*}
{Normal},,Rest,0*,0*,{W Life},,,#VALUE!,{Normal}Rest{0*}{W Life},Rest,efefef,ねむる,{Normal}ねむる{0*}{W Life},Repos,{Normal}Repos{0*}{W Life},Erholung,{Normal}Erholung{0*}{W Life},Riposo,{Normal}Riposo{0*}{W Life},Descanso,{Normal}Descanso{0*}{W Life},잠자기,{Normal}잠자기{0*}{W Life},睡覺 / 睡觉,{Normal}睡覺 / 睡觉{0*}{W Life}
{Normal},,Frustration,1-2 Lvl,1-2 Lvl,{W You},,,#VALUE!,{Normal}Frustration{1-2 Lvl}{W You},Frustration,efefef,やつあたり,{Normal}やつあたり{1-2 Lvl}{W You},Frustration,{Normal}Frustration{1-2 Lvl}{W You},Frustration,{Normal}Frustration{1-2 Lvl}{W You},Frustrazione,{Normal}Frustrazione{1-2 Lvl}{W You},Frustración,{Normal}Frustración{1-2 Lvl}{W You},화풀이,{Normal}화풀이{1-2 Lvl}{W You},遷怒 / 迁怒,{Normal}遷怒 / 迁怒{1-2 Lvl}{W You}
{Normal},,Return,1-2 Lvl,1-2 Lvl,{W You},,,#VALUE!,{Normal}Return{1-2 Lvl}{W You},Return,efefef,おんがえし,{Normal}おんがえし{1-2 Lvl}{W You},Retour,{Normal}Retour{1-2 Lvl}{W You},Rückkehr,{Normal}Rückkehr{1-2 Lvl}{W You},Ritorno,{Normal}Ritorno{1-2 Lvl}{W You},Retribución,{Normal}Retribución{1-2 Lvl}{W You},은혜갚기,{Normal}은혜갚기{1-2 Lvl}{W You},報恩 / 报恩,{Normal}報恩 / 报恩{1-2 Lvl}{W You}
{Normal},,Revival Blessing,0,0,{W Revival},,,False,{Normal}Revival Blessing{0}{W Revival},Revival Blessing,efefef,さいきのいのり,{Normal}さいきのいのり{0}{W Revival},Second Souffle,{Normal}Second Souffle{0}{W Revival},Vitalsegen,{Normal}Vitalsegen{0}{W Revival},Preghiera Vitale,{Normal}Preghiera Vitale{0}{W Revival},Plegaria Vital,{Normal}Plegaria Vital{0}{W Revival},회생의기도,{Normal}회생의기도{0}{W Revival},復生祈禱 / 复生祈祷,{Normal}復生祈禱 / 复生祈祷{0}{W Revival}
{Normal},,Roar,0,0,{B Switch},,,False,{Normal}Roar{0}{B Switch},Roar,efefef,ほえる,{Normal}ほえる{0}{B Switch},Hurlement,{Normal}Hurlement{0}{B Switch},Brüller,{Normal}Brüller{0}{B Switch},Boato,{Normal}Boato{0}{B Switch},Rugido,{Normal}Rugido{0}{B Switch},울부짖기,{Normal}울부짖기{0}{B Switch},吼叫,{Normal}吼叫{0}{B Switch}
{Normal},,Safeguard,0,0,{Safeguard},,,False,{Normal}Safeguard{0}{Safeguard},Safeguard,efefef,しんぴのまもり,{Normal}しんぴのまもり{0}{Safeguard},Rune Protect,{Normal}Rune Protect{0}{Safeguard},Bodyguard,{Normal}Bodyguard{0}{Safeguard},Salvaguardia,{Normal}Salvaguardia{0}{Safeguard},Velo Sagrado,{Normal}Velo Sagrado{0}{Safeguard},신비의부적,{Normal}신비의부적{0}{Safeguard},神秘守護 / 神秘守护,{Normal}神秘守護 / 神秘守护{0}{Safeguard}
{Normal},,Scary Face,0,0,{W Priority},,,False,{Normal}Scary Face{0}{W Priority},Scary Face,efefef,こわいかお,{Normal}こわいかお{0}{W Priority},Grimace,{Normal}Grimace{0}{W Priority},Grimasse,{Normal}Grimasse{0}{W Priority},Visotruce,{Normal}Visotruce{0}{W Priority},Cara Susto,{Normal}Cara Susto{0}{W Priority},겁나는얼굴,{Normal}겁나는얼굴{0}{W Priority},鬼面,{Normal}鬼面{0}{W Priority}
{Normal},,Screech,0,0,{W DoubAdv 1},,,False,{Normal}Screech{0}{W DoubAdv 1},Screech,efefef,いやなおと,{Normal}いやなおと{0}{W DoubAdv 1},Grincement,{Normal}Grincement{0}{W DoubAdv 1},Kreideschrei,{Normal}Kreideschrei{0}{W DoubAdv 1},Stridio,{Normal}Stridio{0}{W DoubAdv 1},Chirrido,{Normal}Chirrido{0}{W DoubAdv 1},싫은소리,{Normal}싫은소리{0}{W DoubAdv 1},刺耳聲 / 刺耳声,{Normal}刺耳聲 / 刺耳声{0}{W DoubAdv 1}
{Normal},,Sharpen,0,0,{W DoubAdv 1},,,False,{Normal}Sharpen{0}{W DoubAdv 1},Sharpen,efefef,かくばる,{Normal}かくばる{0}{W DoubAdv 1},Affûtage,{Normal}Affûtage{0}{W DoubAdv 1},Schärfer,{Normal}Schärfer{0}{W DoubAdv 1},Affilatore,{Normal}Affilatore{0}{W DoubAdv 1},Afilar,{Normal}Afilar{0}{W DoubAdv 1},각지기,{Normal}각지기{0}{W DoubAdv 1},棱角化,{Normal}棱角化{0}{W DoubAdv 1}
{Normal},,Shell Smash,0,0,{W DoubAdv 1},{W StatDown},,False,{Normal}Shell Smash{0}{W DoubAdv 1}{W StatDown},Shell Smash,efefef,からをやぶる,{Normal}からをやぶる{0}{W DoubAdv 1}{W StatDown},Exuviation,{Normal}Exuviation{0}{W DoubAdv 1}{W StatDown},Hausbruch,{Normal}Hausbruch{0}{W DoubAdv 1}{W StatDown},Gettaguscio,{Normal}Gettaguscio{0}{W DoubAdv 1}{W StatDown},Rompecoraza,{Normal}Rompecoraza{0}{W DoubAdv 1}{W StatDown},껍질깨기,{Normal}껍질깨기{0}{W DoubAdv 1}{W StatDown},破殼 / 破壳,{Normal}破殼 / 破壳{0}{W DoubAdv 1}{W StatDown}
{Normal},,Sing,0,0,{B Sleep 4},,,False,{Normal}Sing{0}{B Sleep 4},Sing,efefef,うたう,{Normal}うたう{0}{B Sleep 4},Berceuse,{Normal}Berceuse{0}{B Sleep 4},Gesang,{Normal}Gesang{0}{B Sleep 4},Canto,{Normal}Canto{0}{B Sleep 4},Canto,{Normal}Canto{0}{B Sleep 4},노래하기,{Normal}노래하기{0}{B Sleep 4},唱歌,{Normal}唱歌{0}{B Sleep 4}
{Normal},,Sketch,*,*,,,,#VALUE!,{Normal}Sketch{*},Sketch,efefef,スケッチ,{Normal}スケッチ{*},Gribouille,{Normal}Gribouille{*},Nachahmer,{Normal}Nachahmer{*},Schizzo,{Normal}Schizzo{*},Esquema,{Normal}Esquema{*},스케치,{Normal}스케치{*},寫生 / 写生,{Normal}寫生 / 写生{*}
{Normal},,Slack Off,0,0,{W Life},,,False,{Normal}Slack Off{0}{W Life},Slack Off,efefef,なまける,{Normal}なまける{0}{W Life},Paresse,{Normal}Paresse{0}{W Life},Tagedieb,{Normal}Tagedieb{0}{W Life},Pigro,{Normal}Pigro{0}{W Life},Relajo,{Normal}Relajo{0}{W Life},태만함,{Normal}태만함{0}{W Life},偷懶 / 偷懒,{Normal}偷懶 / 偷懒{0}{W Life}
{Normal},,Sleep Talk,*,*,,,,#VALUE!,{Normal}Sleep Talk{*},Sleep Talk,efefef,ねごと,{Normal}ねごと{*},Blabla Dodo,{Normal}Blabla Dodo{*},Schlafrede,{Normal}Schlafrede{*},Sonnolalia,{Normal}Sonnolalia{*},Sonámbulo,{Normal}Sonámbulo{*},잠꼬대,{Normal}잠꼬대{*},夢話 / 梦话,{Normal}夢話 / 梦话{*}
{Normal},,Smokescreen,0,0,{B Dis 1},,,False,{Normal}Smokescreen{0}{B Dis 1},Smokescreen,efefef,えんまく,{Normal}えんまく{0}{B Dis 1},Brouillard,{Normal}Brouillard{0}{B Dis 1},Rauchwolke,{Normal}Rauchwolke{0}{B Dis 1},Muro di Fumo,{Normal}Muro di Fumo{0}{B Dis 1},Pantalla de Humo,{Normal}Pantalla de Humo{0}{B Dis 1},연막,{Normal}연막{0}{B Dis 1},煙幕 / 烟幕,{Normal}煙幕 / 烟幕{0}{B Dis 1}
{Normal},,Soft-Boiled,0,0,{W Life},,,False,{Normal}Soft-Boiled{0}{W Life},Soft-Boiled,efefef,タマゴうみ,{Normal}タマゴうみ{0}{W Life},E-Coque,{Normal}E-Coque{0}{W Life},Weichei,{Normal}Weichei{0}{W Life},Covauova,{Normal}Covauova{0}{W Life},Ovocuración,{Normal}Ovocuración{0}{W Life},알낳기,{Normal}알낳기{0}{W Life},生蛋,{Normal}生蛋{0}{W Life}
{Normal},{d4},Sonic Boom,2,2,{W Ignore},,,False,{d4}{Normal}Sonic Boom{2}{W Ignore},Sonic Boom,efefef,ソニックブーム,{d4}{Normal}ソニックブーム{2}{W Ignore},Sonic Boom,{d4}{Normal}Sonic Boom{2}{W Ignore},Ultraschall,{d4}{Normal}Ultraschall{2}{W Ignore},Sonicboom,{d4}{Normal}Sonicboom{2}{W Ignore},Bomba Sónica,{d4}{Normal}Bomba Sónica{2}{W Ignore},소닉붐,{d4}{Normal}소닉붐{2}{W Ignore},音爆,{d4}{Normal}音爆{2}{W Ignore}
{Normal},,Spit Up,*,*,,,,#VALUE!,{Normal}Spit Up{*},Spit Up,efefef,はきだす,{Normal}はきだす{*},Relâche,{Normal}Relâche{*},Entfessler,{Normal}Entfessler{*},Sfoghenergia,{Normal}Sfoghenergia{*},Escupir,{Normal}Escupir{*},토해내기,{Normal}토해내기{*},噴出 / 喷出,{Normal}噴出 / 喷出{*}
{Normal},,Splash,0,0,,,,False,{Normal}Splash{0},Splash,efefef,はねる,{Normal}はねる{0},Trempette,{Normal}Trempette{0},Platscher,{Normal}Platscher{0},Splash,{Normal}Splash{0},Salpicadura,{Normal}Salpicadura{0},튀어오르기,{Normal}튀어오르기{0},躍起 / 跃起,{Normal}躍起 / 跃起{0}
{Normal},,Stockpile,0,0,{B Dis 1},,,False,{Normal}Stockpile{0}{B Dis 1},Stockpile,efefef,たくわえる,{Normal}たくわえる{0}{B Dis 1},Stockage,{Normal}Stockage{0}{B Dis 1},Horter,{Normal}Horter{0}{B Dis 1},Accumulo,{Normal}Accumulo{0}{B Dis 1},Reserva,{Normal}Reserva{0}{B Dis 1},비축하기,{Normal}비축하기{0}{B Dis 1},蓄力,{Normal}蓄力{0}{B Dis 1}
{Normal},,Stuff Cheeks,0,0,{B DoubDis 1},,,False,{Normal}Stuff Cheeks{0}{B DoubDis 1},Stuff Cheeks,efefef,ほおばる,{Normal}ほおばる{0}{B DoubDis 1},Garde-à-Joues,{Normal}Garde-à-Joues{0}{B DoubDis 1},Backenstopfer,{Normal}Backenstopfer{0}{B DoubDis 1},Riempiguance,{Normal}Riempiguance{0}{B DoubDis 1},Atiborramiento,{Normal}Atiborramiento{0}{B DoubDis 1},볼가득넣기,{Normal}볼가득넣기{0}{B DoubDis 1},大快朵頤 / 大快朵颐,{Normal}大快朵頤 / 大快朵颐{0}{B DoubDis 1}
{Normal},,Super Fang,1-2 Lvl,1-2 Lvl,{B Opp},,,#VALUE!,{Normal}Super Fang{1-2 Lvl}{B Opp},Super Fang,efefef,いかりのまえば,{Normal}いかりのまえば{1-2 Lvl}{B Opp},Croc Fatal,{Normal}Croc Fatal{1-2 Lvl}{B Opp},Superzahn,{Normal}Superzahn{1-2 Lvl}{B Opp},Superzanna,{Normal}Superzanna{1-2 Lvl}{B Opp},Superdiente,{Normal}Superdiente{1-2 Lvl}{B Opp},분노의앞니,{Normal}분노의앞니{1-2 Lvl}{B Opp},憤怒門牙 / 愤怒门牙,{Normal}憤怒門牙 / 愤怒门牙{1-2 Lvl}{B Opp}
{Normal},,Supersonic,0,0,{B Conf 4},,,False,{Normal}Supersonic{0}{B Conf 4},Supersonic,efefef,ちょうおんぱ,{Normal}ちょうおんぱ{0}{B Conf 4},Ultrason,{Normal}Ultrason{0}{B Conf 4},Superschall,{Normal}Superschall{0}{B Conf 4},Supersuono,{Normal}Supersuono{0}{B Conf 4},Supersónico,{Normal}Supersónico{0}{B Conf 4},초음파,{Normal}초음파{0}{B Conf 4},超音波,{Normal}超音波{0}{B Conf 4}
{Normal},,Swagger,0,0,{B Conf 1},,,False,{Normal}Swagger{0}{B Conf 1},Swagger,efefef,いばる,{Normal}いばる{0}{B Conf 1},Vantardise,{Normal}Vantardise{0}{B Conf 1},Angeberei,{Normal}Angeberei{0}{B Conf 1},Bullo,{Normal}Bullo{0}{B Conf 1},Contoneo,{Normal}Contoneo{0}{B Conf 1},뽐내기,{Normal}뽐내기{0}{B Conf 1},虛張聲勢 / 虚张声势,{Normal}虛張聲勢 / 虚张声势{0}{B Conf 1}
{Normal},,Sweet Scent,0,0,{W Adv 1},,,False,{Normal}Sweet Scent{0}{W Adv 1},Sweet Scent,efefef,あまいかおり,{Normal}あまいかおり{0}{W Adv 1},Doux Parfum,{Normal}Doux Parfum{0}{W Adv 1},Lockduft,{Normal}Lockduft{0}{W Adv 1},Profumino,{Normal}Profumino{0}{W Adv 1},Dulce Aroma,{Normal}Dulce Aroma{0}{W Adv 1},달콤한향기,{Normal}달콤한향기{0}{W Adv 1},甜甜香氣 / 甜甜香气,{Normal}甜甜香氣 / 甜甜香气{0}{W Adv 1}
{Normal},,Swords Dance,0,0,{W DoubAdv 1},,,False,{Normal}Swords Dance{0}{W DoubAdv 1},Swords Dance,efefef,つるぎのまい,{Normal}つるぎのまい{0}{W DoubAdv 1},Danse Lames,{Normal}Danse Lames{0}{W DoubAdv 1},Schwerttanz,{Normal}Schwerttanz{0}{W DoubAdv 1},Danzaspada,{Normal}Danzaspada{0}{W DoubAdv 1},Danza Espada,{Normal}Danza Espada{0}{W DoubAdv 1},칼춤,{Normal}칼춤{0}{W DoubAdv 1},劍舞 / 剑舞,{Normal}劍舞 / 剑舞{0}{W DoubAdv 1}
{Normal},,Tail Whip,0,0,{W Adv 1},,,False,{Normal}Tail Whip{0}{W Adv 1},Tail Whip,efefef,しっぽをふる,{Normal}しっぽをふる{0}{W Adv 1},Mimi-Queue,{Normal}Mimi-Queue{0}{W Adv 1},Rutenschlag,{Normal}Rutenschlag{0}{W Adv 1},Colpocoda,{Normal}Colpocoda{0}{W Adv 1},Látigo,{Normal}Látigo{0}{W Adv 1},꼬리흔들기,{Normal}꼬리흔들기{0}{W Adv 1},搖尾巴 / 摇尾巴,{Normal}搖尾巴 / 摇尾巴{0}{W Adv 1}
