Type,Die,Move Name,Power,STAB,Effect 1,Effect 2,Effect 3,STAB?,Move,File Name,Move:color,Japanese,Move - Japanese,French,Move - French,German,Move - German,Italian,Move - Italian,Spanish,Move - Spanish,Korean,Move - Korean,Chinese,Move - Chinese
{Poison},,Clear Smog,1,2,{W Adv 1},,,True,{Poison}Clear Smog{2}{W Adv 1},Clear Smog (S),bc95be,クリアスモッグ,{Poison}クリアスモッグ{2}{W Adv 1},Bain de Smog,{Poison}Bain de Smog{2}{W Adv 1},Klärsmog,{Poison}Klärsmog{2}{W Adv 1},Pulifumo,{Poison}Pulifumo{2}{W Adv 1},Niebla Clara,{Poison}Niebla Clara{2}{W Adv 1},클리어스모그,{Poison}클리어스모그{2}{W Adv 1},清除之煙 / 清除之烟,{Poison}清除之煙 / 清除之烟{2}{W Adv 1}
{Poison},{d8},Cross Poison,2,3,{B Pois 6},,,True,{d8}{Poison}Cross Poison{3}{B Pois 6},Cross Poison (S),bc95be,クロスポイズン,{d8}{Poison}クロスポイズン{3}{B Pois 6},Poison Croix,{d8}{Poison}Poison Croix{3}{B Pois 6},Giftstreich,{d8}{Poison}Giftstreich{3}{B Pois 6},Velenocroce,{d8}{Poison}Velenocroce{3}{B Pois 6},Veneno X,{d8}{Poison}Veneno X{3}{B Pois 6},크로스포이즌,{d8}{Poison}크로스포이즌{3}{B Pois 6},十字毒刃,{d8}{Poison}十字毒刃{3}{B Pois 6}
{Poison},{d8},Dire Claw,2,3,{B Extra 4},,,True,{d8}{Poison}Dire Claw{3}{B Extra 4},Dire Claw (S),bc95be,フェイタルクロー,{d8}{Poison}フェイタルクロー{3}{B Extra 4},Griffes Funestes,{d8}{Poison}Griffes Funestes{3}{B Extra 4},Unheilsklauen,{d8}{Poison}Unheilsklauen{3}{B Extra 4},Artigli Fatali,{d8}{Poison}Artigli Fatali{3}{B Extra 4},Garra Nociva,{d8}{Poison}Garra Nociva{3}{B Extra 4},페이탈클로,{d8}{Poison}페이탈클로{3}{B Extra 4},剋命爪 / 克命爪,{d8}{Poison}剋命爪 / 克命爪{3}{B Extra 4}
{Poison},,Gunk Shot,3,4,{B Pois 5},,,True,{Poison}Gunk Shot{4}{B Pois 5},Gunk Shot (S),bc95be,ダストシュート,{Poison}ダストシュート{4}{B Pois 5},Détricanon,{Poison}Détricanon{4}{B Pois 5},Mülltreffer,{Poison}Mülltreffer{4}{B Pois 5},Sporcolancio,{Poison}Sporcolancio{4}{B Pois 5},Lanzamugre,{Poison}Lanzamugre{4}{B Pois 5},더스트슈트,{Poison}더스트슈트{4}{B Pois 5},垃圾射擊 / 垃圾射击,{Poison}垃圾射擊 / 垃圾射击{4}{B Pois 5}
{Poison},,Malignant Chain,2,3,{B Pois 4},,,True,{Poison}Malignant Chain{3}{B Pois 4},Malignant Chain (S),bc95be,じゃどくのくさり,{Poison}じゃどくのくさり{3}{B Pois 4},Chaîne Malsaine,{Poison}Chaîne Malsaine{3}{B Pois 4},Giftkettung,{Poison}Giftkettung{3}{B Pois 4},Intossicatena,{Poison}Intossicatena{3}{B Pois 4},Cadena Virulenta,{Poison}Cadena Virulenta{3}{B Pois 4},악독사슬,{Poison}악독사슬{3}{B Pois 4},邪毒鎖鏈 / 邪毒锁链,{Poison}邪毒鎖鏈 / 邪毒锁链{3}{B Pois 4}
{Poison},,Mortal Spin,1,2,{B Pois 1},{Clear},,True,{Poison}Mortal Spin{2}{B Pois 1}{Clear},Mortal Spin (S),bc95be,キラースピン,{Poison}キラースピン{2}{B Pois 1}{Clear},Toupie Éclat,{Poison}Toupie Éclat{2}{B Pois 1}{Clear},Letalwirbler,{Poison}Letalwirbler{2}{B Pois 1}{Clear},Glitturbine,{Poison}Glitturbine{2}{B Pois 1}{Clear},Giro Mortífero,{Poison}Giro Mortífero{2}{B Pois 1}{Clear},킬러스핀,{Poison}킬러스핀{2}{B Pois 1}{Clear},晶光轉轉 / 晶光转转,{Poison}晶光轉轉 / 晶光转转{2}{B Pois 1}{Clear}
{Poison},,Noxious Torque,2,3,{B Pois 5},,,True,{Poison}Noxious Torque{3}{B Pois 5},Noxious Torque (S),bc95be,ポイズンアクセル,{Poison}ポイズンアクセル{3}{B Pois 5},Crash Toxique,{Poison}Crash Toxique{3}{B Pois 5},Toxiturbo,{Poison}Toxiturbo{3}{B Pois 5},Turbotossina,{Poison}Turbotossina{3}{B Pois 5},Ponzochoque,{Poison}Ponzochoque{3}{B Pois 5},포이즌액셀,{Poison}포이즌액셀{3}{B Pois 5},劇毒暴衝 / 剧毒暴冲,{Poison}劇毒暴衝 / 剧毒暴冲{3}{B Pois 5}
{Poison},,Poison Fang,1,2,{B Pois 4},,,True,{Poison}Poison Fang{2}{B Pois 4},Poison Fang (S),bc95be,どくどくのキバ,{Poison}どくどくのキバ{2}{B Pois 4},Crochet Venin,{Poison}Crochet Venin{2}{B Pois 4},Giftzahn,{Poison}Giftzahn{2}{B Pois 4},Velenodenti,{Poison}Velenodenti{2}{B Pois 4},Colmillo Veneno,{Poison}Colmillo Veneno{2}{B Pois 4},독엄니,{Poison}독엄니{2}{B Pois 4},劇毒牙 / 剧毒牙,{Poison}劇毒牙 / 剧毒牙{2}{B Pois 4}
{Poison},,Poison Jab,2,3,{B Pois 5},,,True,{Poison}Poison Jab{3}{B Pois 5},Poison Jab (S),bc95be,どくづき,{Poison}どくづき{3}{B Pois 5},Direct Toxik,{Poison}Direct Toxik{3}{B Pois 5},Gifthieb,{Poison}Gifthieb{3}{B Pois 5},Velenpuntura,{Poison}Velenpuntura{3}{B Pois 5},Puya Nociva,{Poison}Puya Nociva{3}{B Pois 5},독찌르기,{Poison}독찌르기{3}{B Pois 5},毒擊 / 毒击,{Poison}毒擊 / 毒击{3}{B Pois 5}
{Poison},{d8},Poison Tail,1,2,{B Pois 6},,,True,{d8}{Poison}Poison Tail{2}{B Pois 6},Poison Tail (S),bc95be,ポイズンテール,{d8}{Poison}ポイズンテール{2}{B Pois 6},Queue-Poison,{d8}{Poison}Queue-Poison{2}{B Pois 6},Giftschweif,{d8}{Poison}Giftschweif{2}{B Pois 6},Velenocoda,{d8}{Poison}Velenocoda{2}{B Pois 6},Cola Veneno,{d8}{Poison}Cola Veneno{2}{B Pois 6},포이즌테일,{d8}{Poison}포이즌테일{2}{B Pois 6},毒尾,{d8}{Poison}毒尾{2}{B Pois 6}
{Poison},,Shell Side Arm,2,3,{B Pois 6},,,True,{Poison}Shell Side Arm{3}{B Pois 6},Shell Side Arm (S),bc95be,シェルアームズ,{Poison}シェルアームズ{3}{B Pois 6},Kokiyarme,{Poison}Kokiyarme{3}{B Pois 6},Muschelwaffe,{Poison}Muschelwaffe{3}{B Pois 6},Armaguscio,{Poison}Armaguscio{3}{B Pois 6},Moluscañón,{Poison}Moluscañón{3}{B Pois 6},셸암즈,{Poison}셸암즈{3}{B Pois 6},臂貝武器 / 臂贝武器,{Poison}臂貝武器 / 臂贝武器{3}{B Pois 6}
{Poison},,Sludge,2,3,{B Pois 5},,,True,{Poison}Sludge{3}{B Pois 5},Sludge (S),bc95be,ヘドロこうげき,{Poison}ヘドロこうげき{3}{B Pois 5},Détritus,{Poison}Détritus{3}{B Pois 5},Schlammbad,{Poison}Schlammbad{3}{B Pois 5},Fango,{Poison}Fango{3}{B Pois 5},Residuos,{Poison}Residuos{3}{B Pois 5},오물공격,{Poison}오물공격{3}{B Pois 5},污泥攻擊 / 污泥攻击,{Poison}污泥攻擊 / 污泥攻击{3}{B Pois 5}
{Poison},,Sludge Bomb,2,3,{B Pois 5},,,True,{Poison}Sludge Bomb{3}{B Pois 5},Sludge Bomb (S),bc95be,ヘドロばくだん,{Poison}ヘドロばくだん{3}{B Pois 5},Bombe Beurk,{Poison}Bombe Beurk{3}{B Pois 5},Matschbombe,{Poison}Matschbombe{3}{B Pois 5},Fangobomba,{Poison}Fangobomba{3}{B Pois 5},Bomba Lodo,{Poison}Bomba Lodo{3}{B Pois 5},오물폭탄,{Poison}오물폭탄{3}{B Pois 5},污泥炸彈 / 污泥炸弹,{Poison}污泥炸彈 / 污泥炸弹{3}{B Pois 5}
{Poison},,Sludge Wave,2,3,{B Pois 6},,,True,{Poison}Sludge Wave{3}{B Pois 6},Sludge Wave (S),bc95be,ヘドロウェーブ,{Poison}ヘドロウェーブ{3}{B Pois 6},Cradovague,{Poison}Cradovague{3}{B Pois 6},Schlammwoge,{Poison}Schlammwoge{3}{B Pois 6},Fangonda,{Poison}Fangonda{3}{B Pois 6},Onda Tóxica,{Poison}Onda Tóxica{3}{B Pois 6},오물웨이브,{Poison}오물웨이브{3}{B Pois 6},污泥波,{Poison}污泥波{3}{B Pois 6}
{Poison},,Smog,1,2,{B Pois 5},,,True,{Poison}Smog{2}{B Pois 5},Smog (S),bc95be,スモッグ,{Poison}スモッグ{2}{B Pois 5},Purédpois,{Poison}Purédpois{2}{B Pois 5},Smog,{Poison}Smog{2}{B Pois 5},Smog,{Poison}Smog{2}{B Pois 5},Polución,{Poison}Polución{2}{B Pois 5},스모그,{Poison}스모그{2}{B Pois 5},濁霧 / 浊雾,{Poison}濁霧 / 浊雾{2}{B Pois 5}
{Poison},,Venoshock,2,3,{W Boost},,,True,{Poison}Venoshock{3}{W Boost},Venoshock (S),bc95be,ベノムショック,{Poison}ベノムショック{3}{W Boost},Choc Venin,{Poison}Choc Venin{3}{W Boost},Giftschock,{Poison}Giftschock{3}{W Boost},Velenoshock,{Poison}Velenoshock{3}{W Boost},Carga Tóxica,{Poison}Carga Tóxica{3}{W Boost},베놈쇼크,{Poison}베놈쇼크{3}{W Boost},毒液衝擊 / 毒液冲击,{Poison}毒液衝擊 / 毒液冲击{3}{W Boost}
{Psychic},,Confusion,1,2,{B Conf 6},,,True,{Psychic}Confusion{2}{B Conf 6},Confusion (S),e274e1,ねんりき,{Psychic}ねんりき{2}{B Conf 6},Choc Mental,{Psychic}Choc Mental{2}{B Conf 6},Konfusion,{Psychic}Konfusion{2}{B Conf 6},Confusione,{Psychic}Confusione{2}{B Conf 6},Confusión,{Psychic}Confusión{2}{B Conf 6},염동력,{Psychic}염동력{2}{B Conf 6},念力,{Psychic}念力{2}{B Conf 6}
{Psychic},,Eerie Spell,2,3,,,,True,{Psychic}Eerie Spell{3},Eerie Spell (S),e274e1,ぶきみなじゅもん,{Psychic}ぶきみなじゅもん{3},Sort Sinistre,{Psychic}Sort Sinistre{3},Schauderspruch,{Psychic}Schauderspruch{3},Inquietantesimo,{Psychic}Inquietantesimo{3},Conjuro Funesto,{Psychic}Conjuro Funesto{3},섬뜩한주문,{Psychic}섬뜩한주문{3},詭異咒語 / 诡异咒语,{Psychic}詭異咒語 / 诡异咒语{3}
{Psychic},{d8},Esper Wing,2,3,,,,True,{d8}{Psychic}Esper Wing{3},Esper Wing (S),e274e1,オーラウイング,{d8}{Psychic}オーラウイング{3},Ailes Psycho,{d8}{Psychic}Ailes Psycho{3},Auraschwingen,{d8}{Psychic}Auraschwingen{3},Ali d'Aura,{d8}{Psychic}Ali d'Aura{3},Ala Aural,{d8}{Psychic}Ala Aural{3},오라윙,{d8}{Psychic}오라윙{3},氣場之翼 / 气场之翼,{d8}{Psychic}氣場之翼 / 气场之翼{3}
{Psychic},,Expanding Force,2,3,,,,True,{Psychic}Expanding Force{3},Expanding Force (S),e274e1,ワイドフォース,{Psychic}ワイドフォース{3},Vaste Pouvoir,{Psychic}Vaste Pouvoir{3},Flächenmacht,{Psychic}Flächenmacht{3},Vasterngia,{Psychic}Vasterngia{3},Vasta Fuerza,{Psychic}Vasta Fuerza{3},와이드포스,{Psychic}와이드포스{3},廣域戰力 / 广域战力,{Psychic}廣域戰力 / 广域战力{3}
{Psychic},,Extrasensory,2,3,{B Dis 6},,,True,{Psychic}Extrasensory{3}{B Dis 6},Extrasensory (S),e274e1,じんつうりき,{Psychic}じんつうりき{3}{B Dis 6},Extrasenseur,{Psychic}Extrasenseur{3}{B Dis 6},Sondersensor,{Psychic}Sondersensor{3}{B Dis 6},Extrasenso,{Psychic}Extrasenso{3}{B Dis 6},Paranormal,{Psychic}Paranormal{3}{B Dis 6},신통력,{Psychic}신통력{3}{B Dis 6},神通力,{Psychic}神通力{3}{B Dis 6}
{Psychic},,Freezing Glare,2,3,{B Freeze 6},,,True,{Psychic}Freezing Glare{3}{B Freeze 6},Freezing Glare (S),e274e1,いてつくしせん,{Psychic}いてつくしせん{3}{B Freeze 6},Regard Glaçant,{Psychic}Regard Glaçant{3}{B Freeze 6},Eisiger Blick,{Psychic}Eisiger Blick{3}{B Freeze 6},Sguardo Gelido,{Psychic}Sguardo Gelido{3}{B Freeze 6},Mirada Heladora,{Psychic}Mirada Heladora{3}{B Freeze 6},얼어붙는시선,{Psychic}얼어붙는시선{3}{B Freeze 6},冰冷視線 / 冰冷视线,{Psychic}冰冷視線 / 冰冷视线{3}{B Freeze 6}
{Psychic},,Future Sight,3,4,{W Recharge},,,True,{Psychic}Future Sight{4}{W Recharge},Future Sight (S),e274e1,みらいよち,{Psychic}みらいよち{4}{W Recharge},Prescience,{Psychic}Prescience{4}{W Recharge},Seher,{Psychic}Seher{4}{W Recharge},Divinazione,{Psychic}Divinazione{4}{W Recharge},Premonición,{Psychic}Premonición{4}{W Recharge},미래예지,{Psychic}미래예지{4}{W Recharge},預知未來 / 预知未来,{Psychic}預知未來 / 预知未来{4}{W Recharge}
{Psychic},,Heart Stamp,2,3,{B Dis 5},,,True,{Psychic}Heart Stamp{3}{B Dis 5},Heart Stamp (S),e274e1,ハートスタンプ,{Psychic}ハートスタンプ{3}{B Dis 5},Crèvecœur,{Psychic}Crèvecœur{3}{B Dis 5},Herzstempel,{Psychic}Herzstempel{3}{B Dis 5},Cuorestampo,{Psychic}Cuorestampo{3}{B Dis 5},Arrumaco,{Psychic}Arrumaco{3}{B Dis 5},하트스탬프,{Psychic}하트스탬프{3}{B Dis 5},愛心印章 / 爱心印章,{Psychic}愛心印章 / 爱心印章{3}{B Dis 5}
{Psychic},,Hyperspace Hole,2,3,{W Adv 1},,,True,{Psychic}Hyperspace Hole{3}{W Adv 1},Hyperspace Hole (S),e274e1,いじげんホール,{Psychic}いじげんホール{3}{W Adv 1},TrouDimensionnel,{Psychic}TrouDimensionnel{3}{W Adv 1},Dimensionsloch,{Psychic}Dimensionsloch{3}{W Adv 1},Forodimensionale,{Psychic}Forodimensionale{3}{W Adv 1},Paso Dimensional,{Psychic}Paso Dimensional{3}{W Adv 1},다른차원홀,{Psychic}다른차원홀{3}{W Adv 1},異次元洞 / 异次元洞,{Psychic}異次元洞 / 异次元洞{3}{W Adv 1}
{Psychic},,Lumina Crash,2,3,{W DoubAdv 1},,,True,{Psychic}Lumina Crash{3}{W DoubAdv 1},Lumina Crash (S),e274e1,ルミナコリジョン,{Psychic}ルミナコリジョン{3}{W DoubAdv 1},Lumino-Impact,{Psychic}Lumino-Impact{3}{W DoubAdv 1},Lichteinschlag,{Psychic}Lichteinschlag{3}{W DoubAdv 1},Fotocollisione,{Psychic}Fotocollisione{3}{W DoubAdv 1},Fotocolisión,{Psychic}Fotocolisión{3}{W DoubAdv 1},루미나콜리전,{Psychic}루미나콜리전{3}{W DoubAdv 1},琉光衝激 / 琉光冲激,{Psychic}琉光衝激 / 琉光冲激{3}{W DoubAdv 1}
{Psychic},,Luster Purge,2,3,{B Dis 4},,,True,{Psychic}Luster Purge{3}{B Dis 4},Luster Purge (S),e274e1,ラスターパージ,{Psychic}ラスターパージ{3}{B Dis 4},Lumi-Éclat,{Psychic}Lumi-Éclat{3}{B Dis 4},Scheinwerfer,{Psychic}Scheinwerfer{3}{B Dis 4},Abbagliante,{Psychic}Abbagliante{3}{B Dis 4},Resplandor,{Psychic}Resplandor{3}{B Dis 4},라스트버지,{Psychic}라스트버지{3}{B Dis 4},潔淨光芒 / 洁净光芒,{Psychic}潔淨光芒 / 洁净光芒{3}{B Dis 4}
{Psychic},,Mist Ball,2,3,{B Dis 4},,,True,{Psychic}Mist Ball{3}{B Dis 4},Mist Ball (S),e274e1,ミストボール,{Psychic}ミストボール{3}{B Dis 4},Ball'Brume,{Psychic}Ball'Brume{3}{B Dis 4},Nebelball,{Psychic}Nebelball{3}{B Dis 4},Foschisfera,{Psychic}Foschisfera{3}{B Dis 4},Bola Neblina,{Psychic}Bola Neblina{3}{B Dis 4},미스트볼,{Psychic}미스트볼{3}{B Dis 4},薄霧球 / 薄雾球,{Psychic}薄霧球 / 薄雾球{3}{B Dis 4}
{Psychic},,Mystical Power,2,3,{W Adv 1},,,True,{Psychic}Mystical Power{3}{W Adv 1},Mystical Power (S),e274e1,しんぴのちから,{Psychic}しんぴのちから{3}{W Adv 1},Force Mystique,{Psychic}Force Mystique{3}{W Adv 1},Mythenkraft,{Psychic}Mythenkraft{3}{W Adv 1},Forza Mistica,{Psychic}Forza Mistica{3}{W Adv 1},Poder Místico,{Psychic}Poder Místico{3}{W Adv 1},신비의힘,{Psychic}신비의힘{3}{W Adv 1},神秘之力,{Psychic}神秘之力{3}{W Adv 1}
{Psychic},,Photon Geyser,2,3,,,,True,{Psychic}Photon Geyser{3},Photon Geyser (S),e274e1,フォトンゲイザー,{Psychic}フォトンゲイザー{3},Photo-Geyser,{Psychic}Photo-Geyser{3},Photonen-Geysir,{Psychic}Photonen-Geysir{3},Geyser Fotonico,{Psychic}Geyser Fotonico{3},Géiser Fotónico,{Psychic}Géiser Fotónico{3},포톤가이저,{Psychic}포톤가이저{3},光子噴湧 / 光子喷涌,{Psychic}光子噴湧 / 光子喷涌{3}
{Psychic},,Prismatic Laser,3,4,{W Recharge},,,True,{Psychic}Prismatic Laser{4}{W Recharge},Prismatic Laser (S),e274e1,プリズムレーザー,{Psychic}プリズムレーザー{4}{W Recharge},Laser Prisme,{Psychic}Laser Prisme{4}{W Recharge},Prisma-Laser,{Psychic}Prisma-Laser{4}{W Recharge},Prismalaser,{Psychic}Prismalaser{4}{W Recharge},Láser Prisma,{Psychic}Láser Prisma{4}{W Recharge},프리즘레이저,{Psychic}프리즘레이저{4}{W Recharge},稜鏡鐳射 / 棱镜镭射,{Psychic}稜鏡鐳射 / 棱镜镭射{4}{W Recharge}
{Psychic},,Psybeam,2,3,{B Conf 6},,,True,{Psychic}Psybeam{3}{B Conf 6},Psybeam (S),e274e1,サイケこうせん,{Psychic}サイケこうせん{3}{B Conf 6},Rafale Psy,{Psychic}Rafale Psy{3}{B Conf 6},Psystrahl,{Psychic}Psystrahl{3}{B Conf 6},Psicoraggio,{Psychic}Psicoraggio{3}{B Conf 6},Psicorrayo,{Psychic}Psicorrayo{3}{B Conf 6},환상빔,{Psychic}환상빔{3}{B Conf 6},幻象光線 / 幻象光线,{Psychic}幻象光線 / 幻象光线{3}{B Conf 6}
{Psychic},,Psyblade,2*,3*,,,,#VALUE!,{Psychic}Psyblade{3*},Psyblade (S),e274e1,サイコブレイド,{Psychic}サイコブレイド{3*},Lame Psychique,{Psychic}Lame Psychique{3*},Psychoschneide,{Psychic}Psychoschneide{3*},Psicolama,{Psychic}Psicolama{3*},Psicohojas,{Psychic}Psicohojas{3*},사이코블레이드,{Psychic}사이코블레이드{3*},精神劍,{Psychic}精神劍{3*}
{Psychic},,Psychic,2,3,{W Adv 6},,,True,{Psychic}Psychic{3}{W Adv 6},Psychic (S),e274e1,サイコキネシス,{Psychic}サイコキネシス{3}{W Adv 6},Psyko,{Psychic}Psyko{3}{W Adv 6},Psychokinese,{Psychic}Psychokinese{3}{W Adv 6},Psichico,{Psychic}Psichico{3}{W Adv 6},Psíquico,{Psychic}Psíquico{3}{W Adv 6},사이코키네시스,{Psychic}사이코키네시스{3}{W Adv 6},精神強念 / 精神强念,{Psychic}精神強念 / 精神强念{3}{W Adv 6}
{Psychic},,Psychic Fangs,2*,3*,,,,#VALUE!,{Psychic}Psychic Fangs{3*},Psychic Fangs (S),e274e1,サイコファング,{Psychic}サイコファング{3*},Psycho-Croc,{Psychic}Psycho-Croc{3*},Psychobeißer,{Psychic}Psychobeißer{3*},Psicozanna,{Psychic}Psicozanna{3*},Psicocolmillo,{Psychic}Psicocolmillo{3*},사이코팽,{Psychic}사이코팽{3*},精神之牙,{Psychic}精神之牙{3*}
{Psychic},,Psychic Noise,2,3,,,,True,{Psychic}Psychic Noise{3},Psychic Noise (S),e274e1,サイコノイズ,{Psychic}サイコノイズ{3},Dissonance Psy,{Psychic}Dissonance Psy{3},Psycholärm,{Psychic}Psycholärm{3},Psicorumore,{Psychic}Psicorumore{3},Psicorruido,{Psychic}Psicorruido{3},사이코노이즈,{Psychic}사이코노이즈{3},精神噪音,{Psychic}精神噪音{3}
{Psychic},,Psycho Boost,3,4,{W StatDown},,,True,{Psychic}Psycho Boost{4}{W StatDown},Psycho Boost (S),e274e1,サイコブースト,{Psychic}サイコブースト{4}{W StatDown},Psycho-Boost,{Psychic}Psycho-Boost{4}{W StatDown},Psyschub,{Psychic}Psyschub{4}{W StatDown},Psicoslancio,{Psychic}Psicoslancio{4}{W StatDown},Psicoataque,{Psychic}Psicoataque{4}{W StatDown},사이코부스트,{Psychic}사이코부스트{4}{W StatDown},精神突進 / 精神突进,{Psychic}精神突進 / 精神突进{4}{W StatDown}
{Psychic},{d8},Psycho Cut,2,3,,,,True,{d8}{Psychic}Psycho Cut{3},Psycho Cut (S),e274e1,サイコカッター,{d8}{Psychic}サイコカッター{3},Coupe Psycho,{d8}{Psychic}Coupe Psycho{3},Psychoklinge,{d8}{Psychic}Psychoklinge{3},Psicotaglio,{d8}{Psychic}Psicotaglio{3},Psicocorte,{d8}{Psychic}Psicocorte{3},사이코커터,{d8}{Psychic}사이코커터{3},精神利刃,{d8}{Psychic}精神利刃{3}
{Psychic},,Psyshield Bash,2,3,{B Dis 1},,,True,{Psychic}Psyshield Bash{3}{B Dis 1},Psyshield Bash (S),e274e1,バリアーラッシュ,{Psychic}バリアーラッシュ{3}{B Dis 1},Sprint Bouclier,{Psychic}Sprint Bouclier{3}{B Dis 1},Barrierenstoß,{Psychic}Barrierenstoß{3}{B Dis 1},Barrierassalto,{Psychic}Barrierassalto{3}{B Dis 1},Asalto Barrera,{Psychic}Asalto Barrera{3}{B Dis 1},배리어러시,{Psychic}배리어러시{3}{B Dis 1},屏障猛攻,{Psychic}屏障猛攻{3}{B Dis 1}
{Psychic},,Psyshock,2,3,,,,True,{Psychic}Psyshock{3},Psyshock (S),e274e1,サイコショック,{Psychic}サイコショック{3},Choc Psy,{Psychic}Choc Psy{3},Psychoschock,{Psychic}Psychoschock{3},Psicoshock,{Psychic}Psicoshock{3},Psicocarga,{Psychic}Psicocarga{3},사이코쇼크,{Psychic}사이코쇼크{3},精神衝擊 / 精神冲击,{Psychic}精神衝擊 / 精神冲击{3}
{Psychic},,Psystrike,2,3,,,,True,{Psychic}Psystrike{3},Psystrike (S),e274e1,サイコブレイク,{Psychic}サイコブレイク{3},Frappe Psy,{Psychic}Frappe Psy{3},Psychostoß,{Psychic}Psychostoß{3},Psicobotta,{Psychic}Psicobotta{3},Onda Mental,{Psychic}Onda Mental{3},사이코브레이크,{Psychic}사이코브레이크{3},精神擊破 / 精神击破,{Psychic}精神擊破 / 精神击破{3}
{Psychic},,Revelation Dance,2,3,,,,True,{Psychic}Revelation Dance{3},Revelation Dance (Psychic) (S),e274e1,めざめるダンス,{Psychic}めざめるダンス{3},Danse Éveil,{Psychic}Danse Éveil{3},Wecktanz,{Psychic}Wecktanz{3},Mutadanza,{Psychic}Mutadanza{3},Danza Despertar,{Psychic}Danza Despertar{3},잠재댄스,{Psychic}잠재댄스{3},覺醒之舞 / 觉醒之舞,{Psychic}覺醒之舞 / 觉醒之舞{3}
{Psychic},{d4},Twin Beam,1,2,{W Add 1},,,True,{d4}{Psychic}Twin Beam{2}{W Add 1},Twin Beam (S),e274e1,ツインビーム,{d4}{Psychic}ツインビーム{2}{W Add 1},Double Laser,{d4}{Psychic}Double Laser{2}{W Add 1},Doppelstrahl,{d4}{Psychic}Doppelstrahl{2}{W Add 1},Doppioraggio,{d4}{Psychic}Doppioraggio{2}{W Add 1},Láser Doble,{d4}{Psychic}Láser Doble{2}{W Add 1},트윈빔,{d4}{Psychic}트윈빔{2}{W Add 1},雙光束 / 双光束,{d4}{Psychic}雙光束 / 双光束{2}{W Add 1}
{Psychic},,Zen Headbutt,2,3,{B Dis 6},,,True,{Psychic}Zen Headbutt{3}{B Dis 6},Zen Headbutt (S),e274e1,しねんのずつき,{Psychic}しねんのずつき{3}{B Dis 6},Psykoud'Boul,{Psychic}Psykoud'Boul{3}{B Dis 6},Zen-Kopfstoß,{Psychic}Zen-Kopfstoß{3}{B Dis 6},Cozzata Zen,{Psychic}Cozzata Zen{3}{B Dis 6},Cabezazo Zen,{Psychic}Cabezazo Zen{3}{B Dis 6},사념의박치기,{Psychic}사념의박치기{3}{B Dis 6},意念頭錘 / 意念头锤,{Psychic}意念頭錘 / 意念头锤{3}{B Dis 6}
{Rock},,Accelerock,1,2,{W Priority},,,True,{Rock}Accelerock{2}{W Priority},Accelerock (S),aeaeae,アクセルロック,{Rock}アクセルロック{2}{W Priority},Vif Roc,{Rock}Vif Roc{2}{W Priority},Turbofelsen,{Rock}Turbofelsen{2}{W Priority},Rocciarapida,{Rock}Rocciarapida{2}{W Priority},Roca Veloz,{Rock}Roca Veloz{2}{W Priority},액셀록,{Rock}액셀록{2}{W Priority},衝岩 / 冲岩,{Rock}衝岩 / 冲岩{2}{W Priority}
{Rock},,Ancient Power,2,3,{AdvDis 6},,,True,{Rock}Ancient Power{3}{AdvDis 6},Ancient Power (S),aeaeae,げんしのちから,{Rock}げんしのちから{3}{AdvDis 6},Pouvoir Antique,{Rock}Pouvoir Antique{3}{AdvDis 6},Antik-Kraft,{Rock}Antik-Kraft{3}{AdvDis 6},Forzantica,{Rock}Forzantica{3}{AdvDis 6},Poder Pasado,{Rock}Poder Pasado{3}{AdvDis 6},원시의힘,{Rock}원시의힘{3}{AdvDis 6},原始之力,{Rock}原始之力{3}{AdvDis 6}
{Rock},,Diamond Storm,2,3,{B DoubDis 4},,,True,{Rock}Diamond Storm{3}{B DoubDis 4},Diamond Storm (S),aeaeae,ダイヤストーム,{Rock}ダイヤストーム{3}{B DoubDis 4},Orage Adamantin,{Rock}Orage Adamantin{3}{B DoubDis 4},Diamantsturm,{Rock}Diamantsturm{3}{B DoubDis 4},Diamantempesta,{Rock}Diamantempesta{3}{B DoubDis 4},Torm. Diamantes,{Rock}Torm. Diamantes{3}{B DoubDis 4},다이아스톰,{Rock}다이아스톰{3}{B DoubDis 4},鑽石風暴 / 钻石风暴,{Rock}鑽石風暴 / 钻石风暴{3}{B DoubDis 4}
{Rock},,Head Smash,3,4,{W KO 5},,,True,{Rock}Head Smash{4}{W KO 5},Head Smash (S),aeaeae,もろはのずつき,{Rock}もろはのずつき{4}{W KO 5},Fracass'Tête,{Rock}Fracass'Tête{4}{W KO 5},Kopfstoß,{Rock}Kopfstoß{4}{W KO 5},Zuccata,{Rock}Zuccata{4}{W KO 5},Testarazo,{Rock}Testarazo{4}{W KO 5},양날박치기,{Rock}양날박치기{4}{W KO 5},雙刃頭錘 / 双刃头锤,{Rock}雙刃頭錘 / 双刃头锤{4}{W KO 5}
{Rock},{d8},Ivy Cudgel,2,3,,,,True,{d8}{Rock}Ivy Cudgel{3},Ivy Cudgel (Rock) (S),aeaeae,ツタこんぼう,{d8}{Rock}ツタこんぼう{3},Massue Liane,{d8}{Rock}Massue Liane{3},Rankenkeule,{d8}{Rock}Rankenkeule{3},Clava di Liane,{d8}{Rock}Clava di Liane{3},Garrote Liana,{d8}{Rock}Garrote Liana{3},덩굴방망이,{d8}{Rock}덩굴방망이{3},棘藤棒,{d8}{Rock}棘藤棒{3}
