Type,Die,Move Name,Power,STAB,Effect 1,Effect 2,Effect 3,STAB?,Move,File Name,Move:color,Japanese,Move - Japanese,French,Move - French,German,Move - German,Italian,Move - Italian,Spanish,Move - Spanish,Korean,Move - Korean,Chinese,Move - Chinese
{Poison},,Clear Smog,1,2,{W Adv 1},,,True,{Poison}Clear Smog{1}{W Adv 1},Clear Smog,bc95be,クリアスモッグ,{Poison}クリアスモッグ{1}{W Adv 1},Bain de Smog,{Poison}Bain de Smog{1}{W Adv 1},Klärsmog,{Poison}Klärsmog{1}{W Adv 1},Pulifumo,{Poison}Pulifumo{1}{W Adv 1},Niebla Clara,{Poison}Niebla Clara{1}{W Adv 1},클리어스모그,{Poison}클리어스모그{1}{W Adv 1},清除之煙 / 清除之烟,{Poison}清除之煙 / 清除之烟{1}{W Adv 1}
{Poison},{d8},Cross Poison,2,3,{B Pois 6},,,True,{d8}{Poison}Cross Poison{2}{B Pois 6},Cross Poison,bc95be,クロスポイズン,{d8}{Poison}クロスポイズン{2}{B Pois 6},Poison Croix,{d8}{Poison}Poison Croix{2}{B Pois 6},Giftstreich,{d8}{Poison}Giftstreich{2}{B Pois 6},Velenocroce,{d8}{Poison}Velenocroce{2}{B Pois 6},Veneno X,{d8}{Poison}Veneno X{2}{B Pois 6},크로스포이즌,{d8}{Poison}크로스포이즌{2}{B Pois 6},十字毒刃,{d8}{Poison}十字毒刃{2}{B Pois 6}
{Poison},{d8},Dire Claw,2,3,{B Extra 4},,,True,{d8}{Poison}Dire Claw{2}{B Extra 4},Dire Claw,bc95be,フェイタルクロー,{d8}{Poison}フェイタルクロー{2}{B Extra 4},Griffes Funestes,{d8}{Poison}Griffes Funestes{2}{B Extra 4},Unheilsklauen,{d8}{Poison}Unheilsklauen{2}{B Extra 4},Artigli Fatali,{d8}{Poison}Artigli Fatali{2}{B Extra 4},Garra Nociva,{d8}{Poison}Garra Nociva{2}{B Extra 4},페이탈클로,{d8}{Poison}페이탈클로{2}{B Extra 4},剋命爪 / 克命爪,{d8}{Poison}剋命爪 / 克命爪{2}{B Extra 4}
{Poison},,Gunk Shot,3,4,{B Pois 5},,,True,{Poison}Gunk Shot{3}{B Pois 5},Gunk Shot,bc95be,ダストシュート,{Poison}ダストシュート{3}{B Pois 5},Détricanon,{Poison}Détricanon{3}{B Pois 5},Mülltreffer,{Poison}Mülltreffer{3}{B Pois 5},Sporcolancio,{Poison}Sporcolancio{3}{B Pois 5},Lanzamugre,{Poison}Lanzamugre{3}{B Pois 5},더스트슈트,{Poison}더스트슈트{3}{B Pois 5},垃圾射擊 / 垃圾射击,{Poison}垃圾射擊 / 垃圾射击{3}{B Pois 5}
{Poison},,Malignant Chain,2,3,{B Pois 4},,,True,{Poison}Malignant Chain{2}{B Pois 4},Malignant Chain,bc95be,じゃどくのくさり,{Poison}じゃどくのくさり{2}{B Pois 4},Chaîne Malsaine,{Poison}Chaîne Malsaine{2}{B Pois 4},Giftkettung,{Poison}Giftkettung{2}{B Pois 4},Intossicatena,{Poison}Intossicatena{2}{B Pois 4},Cadena Virulenta,{Poison}Cadena Virulenta{2}{B Pois 4},악독사슬,{Poison}악독사슬{2}{B Pois 4},邪毒鎖鏈 / 邪毒锁链,{Poison}邪毒鎖鏈 / 邪毒锁链{2}{B Pois 4}
{Poison},,Mortal Spin,1,2,{B Pois 1},{Clear},,True,{Poison}Mortal Spin{1}{B Pois 1}{Clear},Mortal Spin,bc95be,キラースピン,{Poison}キラースピン{1}{B Pois 1}{Clear},Toupie Éclat,{Poison}Toupie Éclat{1}{B Pois 1}{Clear},Letalwirbler,{Poison}Letalwirbler{1}{B Pois 1}{Clear},Glitturbine,{Poison}Glitturbine{1}{B Pois 1}{Clear},Giro Mortífero,{Poison}Giro Mortífero{1}{B Pois 1}{Clear},킬러스핀,{Poison}킬러스핀{1}{B Pois 1}{Clear},晶光轉轉 / 晶光转转,{Poison}晶光轉轉 / 晶光转转{1}{B Pois 1}{Clear}
{Poison},,Noxious Torque,2,3,{B Pois 5},,,True,{Poison}Noxious Torque{2}{B Pois 5},Noxious Torque,bc95be,ポイズンアクセル,{Poison}ポイズンアクセル{2}{B Pois 5},Crash Toxique,{Poison}Crash Toxique{2}{B Pois 5},Toxiturbo,{Poison}Toxiturbo{2}{B Pois 5},Turbotossina,{Poison}Turbotossina{2}{B Pois 5},Ponzochoque,{Poison}Ponzochoque{2}{B Pois 5},포이즌액셀,{Poison}포이즌액셀{2}{B Pois 5},劇毒暴衝 / 剧毒暴冲,{Poison}劇毒暴衝 / 剧毒暴冲{2}{B Pois 5}
{Poison},,Poison Fang,1,2,{B Pois 4},,,True,{Poison}Poison Fang{1}{B Pois 4},Poison Fang,bc95be,どくどくのキバ,{Poison}どくどくのキバ{1}{B Pois 4},Crochet Venin,{Poison}Crochet Venin{1}{B Pois 4},Giftzahn,{Poison}Giftzahn{1}{B Pois 4},Velenodenti,{Poison}Velenodenti{1}{B Pois 4},Colmillo Veneno,{Poison}Colmillo Veneno{1}{B Pois 4},독엄니,{Poison}독엄니{1}{B Pois 4},劇毒牙 / 剧毒牙,{Poison}劇毒牙 / 剧毒牙{1}{B Pois 4}
{Poison},,Poison Jab,2,3,{B Pois 5},,,True,{Poison}Poison Jab{2}{B Pois 5},Poison Jab,bc95be,どくづき,{Poison}どくづき{2}{B Pois 5},Direct Toxik,{Poison}Direct Toxik{2}{B Pois 5},Gifthieb,{Poison}Gifthieb{2}{B Pois 5},Velenpuntura,{Poison}Velenpuntura{2}{B Pois 5},Puya Nociva,{Poison}Puya Nociva{2}{B Pois 5},독찌르기,{Poison}독찌르기{2}{B Pois 5},毒擊 / 毒击,{Poison}毒擊 / 毒击{2}{B Pois 5}
{Poison},{d8},Poison Tail,1,2,{B Pois 6},,,True,{d8}{Poison}Poison Tail{1}{B Pois 6},Poison Tail,bc95be,ポイズンテール,{d8}{Poison}ポイズンテール{1}{B Pois 6},Queue-Poison,{d8}{Poison}Queue-Poison{1}{B Pois 6},Giftschweif,{d8}{Poison}Giftschweif{1}{B Pois 6},Velenocoda,{d8}{Poison}Velenocoda{1}{B Pois 6},Cola Veneno,{d8}{Poison}Cola Veneno{1}{B Pois 6},포이즌테일,{d8}{Poison}포이즌테일{1}{B Pois 6},毒尾,{d8}{Poison}毒尾{1}{B Pois 6}
{Poison},,Shell Side Arm,2,3,{B Pois 6},,,True,{Poison}Shell Side Arm{2}{B Pois 6},Shell Side Arm,bc95be,シェルアームズ,{Poison}シェルアームズ{2}{B Pois 6},Kokiyarme,{Poison}Kokiyarme{2}{B Pois 6},Muschelwaffe,{Poison}Muschelwaffe{2}{B Pois 6},Armaguscio,{Poison}Armaguscio{2}{B Pois 6},Moluscañón,{Poison}Moluscañón{2}{B Pois 6},셸암즈,{Poison}셸암즈{2}{B Pois 6},臂貝武器 / 臂贝武器,{Poison}臂貝武器 / 臂贝武器{2}{B Pois 6}
{Poison},,Sludge,2,3,{B Pois 5},,,True,{Poison}Sludge{2}{B Pois 5},Sludge,bc95be,ヘドロこうげき,{Poison}ヘドロこうげき{2}{B Pois 5},Détritus,{Poison}Détritus{2}{B Pois 5},Schlammbad,{Poison}Schlammbad{2}{B Pois 5},Fango,{Poison}Fango{2}{B Pois 5},Residuos,{Poison}Residuos{2}{B Pois 5},오물공격,{Poison}오물공격{2}{B Pois 5},污泥攻擊 / 污泥攻击,{Poison}污泥攻擊 / 污泥攻击{2}{B Pois 5}
{Poison},,Sludge Bomb,2,3,{B Pois 5},,,True,{Poison}Sludge Bomb{2}{B Pois 5},Sludge Bomb,bc95be,ヘドロばくだん,{Poison}ヘドロばくだん{2}{B Pois 5},Bombe Beurk,{Poison}Bombe Beurk{2}{B Pois 5},Matschbombe,{Poison}Matschbombe{2}{B Pois 5},Fangobomba,{Poison}Fangobomba{2}{B Pois 5},Bomba Lodo,{Poison}Bomba Lodo{2}{B Pois 5},오물폭탄,{Poison}오물폭탄{2}{B Pois 5},污泥炸彈 / 污泥炸弹,{Poison}污泥炸彈 / 污泥炸弹{2}{B Pois 5}
{Poison},,Sludge Wave,2,3,{B Pois 6},,,True,{Poison}Sludge Wave{2}{B Pois 6},Sludge Wave,bc95be,ヘドロウェーブ,{Poison}ヘドロウェーブ{2}{B Pois 6},Cradovague,{Poison}Cradovague{2}{B Pois 6},Schlammwoge,{Poison}Schlammwoge{2}{B Pois 6},Fangonda,{Poison}Fangonda{2}{B Pois 6},Onda Tóxica,{Poison}Onda Tóxica{2}{B Pois 6},오물웨이브,{Poison}오물웨이브{2}{B Pois 6},污泥波,{Poison}污泥波{2}{B Pois 6}
{Poison},,Smog,1,2,{B Pois 5},,,True,{Poison}Smog{1}{B Pois 5},Smog,bc95be,スモッグ,{Poison}スモッグ{1}{B Pois 5},Purédpois,{Poison}Purédpois{1}{B Pois 5},Smog,{Poison}Smog{1}{B Pois 5},Smog,{Poison}Smog{1}{B Pois 5},Polución,{Poison}Polución{1}{B Pois 5},스모그,{Poison}스모그{1}{B Pois 5},濁霧 / 浊雾,{Poison}濁霧 / 浊雾{1}{B Pois 5}
{Poison},,Venoshock,2,3,{W Boost},,,True,{Poison}Venoshock{2}{W Boost},Venoshock,bc95be,ベノムショック,{Poison}ベノムショック{2}{W Boost},Choc Venin,{Poison}Choc Venin{2}{W Boost},Giftschock,{Poison}Giftschock{2}{W Boost},Velenoshock,{Poison}Velenoshock{2}{W Boost},Carga Tóxica,{Poison}Carga Tóxica{2}{W Boost},베놈쇼크,{Poison}베놈쇼크{2}{W Boost},毒液衝擊 / 毒液冲击,{Poison}毒液衝擊 / 毒液冲击{2}{W Boost}
{Psychic},,Confusion,1,2,{B Conf 6},,,True,{Psychic}Confusion{1}{B Conf 6},Confusion,e274e1,ねんりき,{Psychic}ねんりき{1}{B Conf 6},Choc Mental,{Psychic}Choc Mental{1}{B Conf 6},Konfusion,{Psychic}Konfusion{1}{B Conf 6},Confusione,{Psychic}Confusione{1}{B Conf 6},Confusión,{Psychic}Confusión{1}{B Conf 6},염동력,{Psychic}염동력{1}{B Conf 6},念力,{Psychic}念力{1}{B Conf 6}
{Psychic},,Eerie Spell,2,3,,,,True,{Psychic}Eerie Spell{2},Eerie Spell,e274e1,ぶきみなじゅもん,{Psychic}ぶきみなじゅもん{2},Sort Sinistre,{Psychic}Sort Sinistre{2},Schauderspruch,{Psychic}Schauderspruch{2},Inquietantesimo,{Psychic}Inquietantesimo{2},Conjuro Funesto,{Psychic}Conjuro Funesto{2},섬뜩한주문,{Psychic}섬뜩한주문{2},詭異咒語 / 诡异咒语,{Psychic}詭異咒語 / 诡异咒语{2}
{Psychic},{d8},Esper Wing,2,3,,,,True,{d8}{Psychic}Esper Wing{2},Esper Wing,e274e1,オーラウイング,{d8}{Psychic}オーラウイング{2},Ailes Psycho,{d8}{Psychic}Ailes Psycho{2},Auraschwingen,{d8}{Psychic}Auraschwingen{2},Ali d'Aura,{d8}{Psychic}Ali d'Aura{2},Ala Aural,{d8}{Psychic}Ala Aural{2},오라윙,{d8}{Psychic}오라윙{2},氣場之翼 / 气场之翼,{d8}{Psychic}氣場之翼 / 气场之翼{2}
{Psychic},,Expanding Force,2,3,,,,True,{Psychic}Expanding Force{2},Expanding Force,e274e1,ワイドフォース,{Psychic}ワイドフォース{2},Vaste Pouvoir,{Psychic}Vaste Pouvoir{2},Flächenmacht,{Psychic}Flächenmacht{2},Vasterngia,{Psychic}Vasterngia{2},Vasta Fuerza,{Psychic}Vasta Fuerza{2},와이드포스,{Psychic}와이드포스{2},廣域戰力 / 广域战力,{Psychic}廣域戰力 / 广域战力{2}
{Psychic},,Extrasensory,2,3,{B Dis 6},,,True,{Psychic}Extrasensory{2}{B Dis 6},Extrasensory,e274e1,じんつうりき,{Psychic}じんつうりき{2}{B Dis 6},Extrasenseur,{Psychic}Extrasenseur{2}{B Dis 6},Sondersensor,{Psychic}Sondersensor{2}{B Dis 6},Extrasenso,{Psychic}Extrasenso{2}{B Dis 6},Paranormal,{Psychic}Paranormal{2}{B Dis 6},신통력,{Psychic}신통력{2}{B Dis 6},神通力,{Psychic}神通力{2}{B Dis 6}
{Psychic},,Freezing Glare,2,3,{B Freeze 6},,,True,{Psychic}Freezing Glare{2}{B Freeze 6},Freezing Glare,e274e1,いてつくしせん,{Psychic}いてつくしせん{2}{B Freeze 6},Regard Glaçant,{Psychic}Regard Glaçant{2}{B Freeze 6},Eisiger Blick,{Psychic}Eisiger Blick{2}{B Freeze 6},Sguardo Gelido,{Psychic}Sguardo Gelido{2}{B Freeze 6},Mirada Heladora,{Psychic}Mirada Heladora{2}{B Freeze 6},얼어붙는시선,{Psychic}얼어붙는시선{2}{B Freeze 6},冰冷視線 / 冰冷视线,{Psychic}冰冷視線 / 冰冷视线{2}{B Freeze 6}
{Psychic},,Future Sight,3,4,{W Recharge},,,True,{Psychic}Future Sight{3}{W Recharge},Future Sight,e274e1,みらいよち,{Psychic}みらいよち{3}{W Recharge},Prescience,{Psychic}Prescience{3}{W Recharge},Seher,{Psychic}Seher{3}{W Recharge},Divinazione,{Psychic}Divinazione{3}{W Recharge},Premonición,{Psychic}Premonición{3}{W Recharge},미래예지,{Psychic}미래예지{3}{W Recharge},預知未來 / 预知未来,{Psychic}預知未來 / 预知未来{3}{W Recharge}
{Psychic},,Heart Stamp,2,3,{B Dis 5},,,True,{Psychic}Heart Stamp{2}{B Dis 5},Heart Stamp,e274e1,ハートスタンプ,{Psychic}ハートスタンプ{2}{B Dis 5},Crèvecœur,{Psychic}Crèvecœur{2}{B Dis 5},Herzstempel,{Psychic}Herzstempel{2}{B Dis 5},Cuorestampo,{Psychic}Cuorestampo{2}{B Dis 5},Arrumaco,{Psychic}Arrumaco{2}{B Dis 5},하트스탬프,{Psychic}하트스탬프{2}{B Dis 5},愛心印章 / 爱心印章,{Psychic}愛心印章 / 爱心印章{2}{B Dis 5}
{Psychic},,Hyperspace Hole,2,3,{W Adv 1},,,True,{Psychic}Hyperspace Hole{2}{W Adv 1},Hyperspace Hole,e274e1,いじげんホール,{Psychic}いじげんホール{2}{W Adv 1},TrouDimensionnel,{Psychic}TrouDimensionnel{2}{W Adv 1},Dimensionsloch,{Psychic}Dimensionsloch{2}{W Adv 1},Forodimensionale,{Psychic}Forodimensionale{2}{W Adv 1},Paso Dimensional,{Psychic}Paso Dimensional{2}{W Adv 1},다른차원홀,{Psychic}다른차원홀{2}{W Adv 1},異次元洞 / 异次元洞,{Psychic}異次元洞 / 异次元洞{2}{W Adv 1}
{Psychic},,Lumina Crash,2,3,{W DoubAdv 1},,,True,{Psychic}Lumina Crash{2}{W DoubAdv 1},Lumina Crash,e274e1,ルミナコリジョン,{Psychic}ルミナコリジョン{2}{W DoubAdv 1},Lumino-Impact,{Psychic}Lumino-Impact{2}{W DoubAdv 1},Lichteinschlag,{Psychic}Lichteinschlag{2}{W DoubAdv 1},Fotocollisione,{Psychic}Fotocollisione{2}{W DoubAdv 1},Fotocolisión,{Psychic}Fotocolisión{2}{W DoubAdv 1},루미나콜리전,{Psychic}루미나콜리전{2}{W DoubAdv 1},琉光衝激 / 琉光冲激,{Psychic}琉光衝激 / 琉光冲激{2}{W DoubAdv 1}
{Psychic},,Luster Purge,2,3,{B Dis 4},,,True,{Psychic}Luster Purge{2}{B Dis 4},Luster Purge,e274e1,ラスターパージ,{Psychic}ラスターパージ{2}{B Dis 4},Lumi-Éclat,{Psychic}Lumi-Éclat{2}{B Dis 4},Scheinwerfer,{Psychic}Scheinwerfer{2}{B Dis 4},Abbagliante,{Psychic}Abbagliante{2}{B Dis 4},Resplandor,{Psychic}Resplandor{2}{B Dis 4},라스트버지,{Psychic}라스트버지{2}{B Dis 4},潔淨光芒 / 洁净光芒,{Psychic}潔淨光芒 / 洁净光芒{2}{B Dis 4}
{Psychic},,Mist Ball,2,3,{B Dis 4},,,True,{Psychic}Mist Ball{2}{B Dis 4},Mist Ball,e274e1,ミストボール,{Psychic}ミストボール{2}{B Dis 4},Ball'Brume,{Psychic}Ball'Brume{2}{B Dis 4},Nebelball,{Psychic}Nebelball{2}{B Dis 4},Foschisfera,{Psychic}Foschisfera{2}{B Dis 4},Bola Neblina,{Psychic}Bola Neblina{2}{B Dis 4},미스트볼,{Psychic}미스트볼{2}{B Dis 4},薄霧球 / 薄雾球,{Psychic}薄霧球 / 薄雾球{2}{B Dis 4}
{Psychic},,Mystical Power,2,3,{W Adv 1},,,True,{Psychic}Mystical Power{2}{W Adv 1},Mystical Power,e274e1,しんぴのちから,{Psychic}しんぴのちから{2}{W Adv 1},Force Mystique,{Psychic}Force Mystique{2}{W Adv 1},Mythenkraft,{Psychic}Mythenkraft{2}{W Adv 1},Forza Mistica,{Psychic}Forza Mistica{2}{W Adv 1},Poder Místico,{Psychic}Poder Místico{2}{W Adv 1},신비의힘,{Psychic}신비의힘{2}{W Adv 1},神秘之力,{Psychic}神秘之力{2}{W Adv 1}
{Psychic},,Photon Geyser,2,3,,,,True,{Psychic}Photon Geyser{2},Photon Geyser,e274e1,フォトンゲイザー,{Psychic}フォトンゲイザー{2},Photo-Geyser,{Psychic}Photo-Geyser{2},Photonen-Geysir,{Psychic}Photonen-Geysir{2},Geyser Fotonico,{Psychic}Geyser Fotonico{2},Géiser Fotónico,{Psychic}Géiser Fotónico{2},포톤가이저,{Psychic}포톤가이저{2},光子噴湧 / 光子喷涌,{Psychic}光子噴湧 / 光子喷涌{2}
{Psychic},,Prismatic Laser,3,4,{W Recharge},,,True,{Psychic}Prismatic Laser{3}{W Recharge},Prismatic Laser,e274e1,プリズムレーザー,{Psychic}プリズムレーザー{3}{W Recharge},Laser Prisme,{Psychic}Laser Prisme{3}{W Recharge},Prisma-Laser,{Psychic}Prisma-Laser{3}{W Recharge},Prismalaser,{Psychic}Prismalaser{3}{W Recharge},Láser Prisma,{Psychic}Láser Prisma{3}{W Recharge},프리즘레이저,{Psychic}프리즘레이저{3}{W Recharge},稜鏡鐳射 / 棱镜镭射,{Psychic}稜鏡鐳射 / 棱镜镭射{3}{W Recharge}
{Psychic},,Psybeam,2,3,{B Conf 6},,,True,{Psychic}Psybeam{2}{B Conf 6},Psybeam,e274e1,サイケこうせん,{Psychic}サイケこうせん{2}{B Conf 6},Rafale Psy,{Psychic}Rafale Psy{2}{B Conf 6},Psystrahl,{Psychic}Psystrahl{2}{B Conf 6},Psicoraggio,{Psychic}Psicoraggio{2}{B Conf 6},Psicorrayo,{Psychic}Psicorrayo{2}{B Conf 6},환상빔,{Psychic}환상빔{2}{B Conf 6},幻象光線 / 幻象光线,{Psychic}幻象光線 / 幻象光线{2}{B Conf 6}
{Psychic},,Psyblade,2*,3*,,,,#VALUE!,{Psychic}Psyblade{2*},Psyblade,e274e1,サイコブレイド,{Psychic}サイコブレイド{2*},Lame Psychique,{Psychic}Lame Psychique{2*},Psychoschneide,{Psychic}Psychoschneide{2*},Psicolama,{Psychic}Psicolama{2*},Psicohojas,{Psychic}Psicohojas{2*},사이코블레이드,{Psychic}사이코블레이드{2*},精神劍,{Psychic}精神劍{2*}
{Psychic},,Psychic,2,3,{W Adv 6},,,True,{Psychic}Psychic{2}{W Adv 6},Psychic,e274e1,サイコキネシス,{Psychic}サイコキネシス{2}{W Adv 6},Psyko,{Psychic}Psyko{2}{W Adv 6},Psychokinese,{Psychic}Psychokinese{2}{W Adv 6},Psichico,{Psychic}Psichico{2}{W Adv 6},Psíquico,{Psychic}Psíquico{2}{W Adv 6},사이코키네시스,{Psychic}사이코키네시스{2}{W Adv 6},精神強念 / 精神强念,{Psychic}精神強念 / 精神强念{2}{W Adv 6}
{Psychic},,Psychic Fangs,2*,3*,,,,#VALUE!,{Psychic}Psychic Fangs{2*},Psychic Fangs,e274e1,サイコファング,{Psychic}サイコファング{2*},Psycho-Croc,{Psychic}Psycho-Croc{2*},Psychobeißer,{Psychic}Psychobeißer{2*},Psicozanna,{Psychic}Psicozanna{2*},Psicocolmillo,{Psychic}Psicocolmillo{2*},사이코팽,{Psychic}사이코팽{2*},精神之牙,{Psychic}精神之牙{2*}
{Psychic},,Psychic Noise,2,3,,,,True,{Psychic}Psychic Noise{2},Psychic Noise,e274e1,サイコノイズ,{Psychic}サイコノイズ{2},Dissonance Psy,{Psychic}Dissonance Psy{2},Psycholärm,{Psychic}Psycholärm{2},Psicorumore,{Psychic}Psicorumore{2},Psicorruido,{Psychic}Psicorruido{2},사이코노이즈,{Psychic}사이코노이즈{2},精神噪音,{Psychic}精神噪音{2}
{Psychic},,Psycho Boost,3,4,{W StatDown},,,True,{Psychic}Psycho Boost{3}{W StatDown},Psycho Boost,e274e1,サイコブースト,{Psychic}サイコブースト{3}{W StatDown},Psycho-Boost,{Psychic}Psycho-Boost{3}{W StatDown},Psyschub,{Psychic}Psyschub{3}{W StatDown},Psicoslancio,{Psychic}Psicoslancio{3}{W StatDown},Psicoataque,{Psychic}Psicoataque{3}{W StatDown},사이코부스트,{Psychic}사이코부스트{3}{W StatDown},精神突進 / 精神突进,{Psychic}精神突進 / 精神突进{3}{W StatDown}
{Psychic},{d8},Psycho Cut,2,3,,,,True,{d8}{Psychic}Psycho Cut{2},Psycho Cut,e274e1,サイコカッター,{d8}{Psychic}サイコカッター{2},Coupe Psycho,{d8}{Psychic}Coupe Psycho{2},Psychoklinge,{d8}{Psychic}Psychoklinge{2},Psicotaglio,{d8}{Psychic}Psicotaglio{2},Psicocorte,{d8}{Psychic}Psicocorte{2},사이코커터,{d8}{Psychic}사이코커터{2},精神利刃,{d8}{Psychic}精神利刃{2}
{Psychic},,Psyshield Bash,2,3,{B Dis 1},,,True,{Psychic}Psyshield Bash{2}{B Dis 1},Psyshield Bash,e274e1,バリアーラッシュ,{Psychic}バリアーラッシュ{2}{B Dis 1},Sprint Bouclier,{Psychic}Sprint Bouclier{2}{B Dis 1},Barrierenstoß,{Psychic}Barrierenstoß{2}{B Dis 1},Barrierassalto,{Psychic}Barrierassalto{2}{B Dis 1},Asalto Barrera,{Psychic}Asalto Barrera{2}{B Dis 1},배리어러시,{Psychic}배리어러시{2}{B Dis 1},屏障猛攻,{Psychic}屏障猛攻{2}{B Dis 1}
{Psychic},,Psyshock,2,3,,,,True,{Psychic}Psyshock{2},Psyshock,e274e1,サイコショック,{Psychic}サイコショック{2},Choc Psy,{Psychic}Choc Psy{2},Psychoschock,{Psychic}Psychoschock{2},Psicoshock,{Psychic}Psicoshock{2},Psicocarga,{Psychic}Psicocarga{2},사이코쇼크,{Psychic}사이코쇼크{2},精神衝擊 / 精神冲击,{Psychic}精神衝擊 / 精神冲击{2}
{Psychic},,Psystrike,2,3,,,,True,{Psychic}Psystrike{2},Psystrike,e274e1,サイコブレイク,{Psychic}サイコブレイク{2},Frappe Psy,{Psychic}Frappe Psy{2},Psychostoß,{Psychic}Psychostoß{2},Psicobotta,{Psychic}Psicobotta{2},Onda Mental,{Psychic}Onda Mental{2},사이코브레이크,{Psychic}사이코브레이크{2},精神擊破 / 精神击破,{Psychic}精神擊破 / 精神击破{2}
{Psychic},,Revelation Dance,2,3,,,,True,{Psychic}Revelation Dance{2},Revelation Dance (Psychic),e274e1,めざめるダンス,{Psychic}めざめるダンス{2},Danse Éveil,{Psychic}Danse Éveil{2},Wecktanz,{Psychic}Wecktanz{2},Mutadanza,{Psychic}Mutadanza{2},Danza Despertar,{Psychic}Danza Despertar{2},잠재댄스,{Psychic}잠재댄스{2},覺醒之舞 / 觉醒之舞,{Psychic}覺醒之舞 / 觉醒之舞{2}
{Psychic},{d4},Twin Beam,1,2,{W Add 1},,,True,{d4}{Psychic}Twin Beam{1}{W Add 1},Twin Beam,e274e1,ツインビーム,{d4}{Psychic}ツインビーム{1}{W Add 1},Double Laser,{d4}{Psychic}Double Laser{1}{W Add 1},Doppelstrahl,{d4}{Psychic}Doppelstrahl{1}{W Add 1},Doppioraggio,{d4}{Psychic}Doppioraggio{1}{W Add 1},Láser Doble,{d4}{Psychic}Láser Doble{1}{W Add 1},트윈빔,{d4}{Psychic}트윈빔{1}{W Add 1},雙光束 / 双光束,{d4}{Psychic}雙光束 / 双光束{1}{W Add 1}
{Psychic},,Zen Headbutt,2,3,{B Dis 6},,,True,{Psychic}Zen Headbutt{2}{B Dis 6},Zen Headbutt,e274e1,しねんのずつき,{Psychic}しねんのずつき{2}{B Dis 6},Psykoud'Boul,{Psychic}Psykoud'Boul{2}{B Dis 6},Zen-Kopfstoß,{Psychic}Zen-Kopfstoß{2}{B Dis 6},Cozzata Zen,{Psychic}Cozzata Zen{2}{B Dis 6},Cabezazo Zen,{Psychic}Cabezazo Zen{2}{B Dis 6},사념의박치기,{Psychic}사념의박치기{2}{B Dis 6},意念頭錘 / 意念头锤,{Psychic}意念頭錘 / 意念头锤{2}{B Dis 6}
{Rock},,Accelerock,1,2,{W Priority},,,True,{Rock}Accelerock{1}{W Priority},Accelerock,aeaeae,アクセルロック,{Rock}アクセルロック{1}{W Priority},Vif Roc,{Rock}Vif Roc{1}{W Priority},Turbofelsen,{Rock}Turbofelsen{1}{W Priority},Rocciarapida,{Rock}Rocciarapida{1}{W Priority},Roca Veloz,{Rock}Roca Veloz{1}{W Priority},액셀록,{Rock}액셀록{1}{W Priority},衝岩 / 冲岩,{Rock}衝岩 / 冲岩{1}{W Priority}
{Rock},,Ancient Power,2,3,{AdvDis 6},,,True,{Rock}Ancient Power{2}{AdvDis 6},Ancient Power,aeaeae,げんしのちから,{Rock}げんしのちから{2}{AdvDis 6},Pouvoir Antique,{Rock}Pouvoir Antique{2}{AdvDis 6},Antik-Kraft,{Rock}Antik-Kraft{2}{AdvDis 6},Forzantica,{Rock}Forzantica{2}{AdvDis 6},Poder Pasado,{Rock}Poder Pasado{2}{AdvDis 6},원시의힘,{Rock}원시의힘{2}{AdvDis 6},原始之力,{Rock}原始之力{2}{AdvDis 6}
{Rock},,Diamond Storm,2,3,{B DoubDis 4},,,True,{Rock}Diamond Storm{2}{B DoubDis 4},Diamond Storm,aeaeae,ダイヤストーム,{Rock}ダイヤストーム{2}{B DoubDis 4},Orage Adamantin,{Rock}Orage Adamantin{2}{B DoubDis 4},Diamantsturm,{Rock}Diamantsturm{2}{B DoubDis 4},Diamantempesta,{Rock}Diamantempesta{2}{B DoubDis 4},Torm. Diamantes,{Rock}Torm. Diamantes{2}{B DoubDis 4},다이아스톰,{Rock}다이아스톰{2}{B DoubDis 4},鑽石風暴 / 钻石风暴,{Rock}鑽石風暴 / 钻石风暴{2}{B DoubDis 4}
{Rock},,Head Smash,3,4,{W KO 5},,,True,{Rock}Head Smash{3}{W KO 5},Head Smash,aeaeae,もろはのずつき,{Rock}もろはのずつき{3}{W KO 5},Fracass'Tête,{Rock}Fracass'Tête{3}{W KO 5},Kopfstoß,{Rock}Kopfstoß{3}{W KO 5},Zuccata,{Rock}Zuccata{3}{W KO 5},Testarazo,{Rock}Testarazo{3}{W KO 5},양날박치기,{Rock}양날박치기{3}{W KO 5},雙刃頭錘 / 双刃头锤,{Rock}雙刃頭錘 / 双刃头锤{3}{W KO 5}
{Rock},{d8},Ivy Cudgel,2,3,,,,True,{d8}{Rock}Ivy Cudgel{2},Ivy Cudgel (Rock),aeaeae,ツタこんぼう,{d8}{Rock}ツタこんぼう{2},Massue Liane,{d8}{Rock}Massue Liane{2},Rankenkeule,{d8}{Rock}Rankenkeule{2},Clava di Liane,{d8}{Rock}Clava di Liane{2},Garrote Liana,{d8}{Rock}Garrote Liana{2},덩굴방망이,{d8}{Rock}덩굴방망이{2},棘藤棒,{d8}{Rock}棘藤棒{2}
